station_id,place_name,province,latitude,longitude,country,api_source,alternative_name,timezone
08150,"Cordero Islands, BC",BC,50.442,-125.492,Canada,CHS,,America/Vancouver
08155,"Blind Channel, BC",BC,50.414,-125.502,Canada,CHS,,America/Vancouver
08162,"Sidney Bay, BC",BC,50.516667,-125.583333,Canada,CHS,,America/Vancouver
08180,"Chatham Pt., BC",BC,50.331,-125.442,Canada,CHS,,America/Vancouver
08195,"Knox Bay, BC",BC,50.387,-125.619,Canada,CHS,,America/Vancouver
08210,"Billy Goat Bay, BC",BC,50.398,-125.865,Canada,CHS,,America/Vancouver
08215,"Kelsey Bay, BC",BC,50.398,-125.961,Canada,CHS,,America/Vancouver
08233,"Yorke Island, BC",BC,50.444,-125.978,Canada,CHS,,America/Vancouver
08245,"Port Neville, BC",BC,50.496,-126.087,Canada,CHS,,America/Vancouver
08250,"Port Harvey, BC",BC,50.568,-126.268,Canada,CHS,,America/Vancouver
08258,"Lagoon Cove, BC",BC,50.597716,-126.31895,Canada,CHS,,America/Vancouver
08270,"Growler Cove, BC",BC,50.53,-126.62,Canada,CHS,,America/Vancouver
08280,"Alert Bay, BC",BC,50.587,-126.931,Canada,CHS,,America/Vancouver
08290,"Port McNeill, BC",BC,50.593,-127.094,Canada,CHS,,America/Vancouver
08310,"Glendale Cove, BC",BC,50.674293,-125.736856,Canada,CHS,,America/Vancouver
08311,"Siwash Bay, BC",BC,50.687166,-125.76065,Canada,CHS,,America/Vancouver
08313,"Montagu Point, BC",BC,50.63908,-126.21283,Canada,CHS,,America/Vancouver
08318,"Shewell Island, BC",BC,50.65833,-126.239167,Canada,CHS,,America/Vancouver
08325,"Cedar Island, BC",BC,50.656667,-126.675,Canada,CHS,,America/Vancouver
08340,"Sunday Harbour, BC",BC,50.72,-126.7,Canada,CHS,,America/Vancouver
08347,"Kwatsi Bay, BC",BC,50.8643,-126.2486,Canada,CHS,,America/Vancouver
08348,"Kingcome Inlet, BC",BC,50.908717,-126.19945,Canada,CHS,,America/Vancouver
08364,"Sullivan Bay, BC",BC,50.886,-126.826,Canada,CHS,,America/Vancouver
08371,"Jessie Point, BC",BC,50.951,-126.812,Canada,CHS,,America/Vancouver
08379,"Stuart Narrows, BC",BC,50.897,-126.896,Canada,CHS,,America/Vancouver
08384,"Jennis Bay, BC",BC,50.913,-127.026,Canada,CHS,,America/Vancouver
08394,"Raynor Group, BC",BC,50.886,-127.243,Canada,CHS,,America/Vancouver
08408,"Port Hardy, BC",BC,50.722,-127.489,Canada,CHS,,America/Vancouver
08416,"Shushartie Bay, BC",BC,50.856,-127.859,Canada,CHS,,America/Vancouver
08426,"Walker Group, BC",BC,50.899,-127.526,Canada,CHS,,America/Vancouver
08438,"Fox Islands, BC",BC,51.081,-127.604,Canada,CHS,,America/Vancouver
08440,"Treadwell Bay, BC",BC,51.103,-127.541,Canada,CHS,,America/Vancouver
08458,"Frederick Sound, BC",BC,51.04,-126.734,Canada,CHS,,America/Vancouver
08464,"Nugent Sound, BC",BC,51.083333,-127.25,Canada,CHS,,America/Vancouver
08470,"Johnson Point, BC",BC,51.11,-127.537,Canada,CHS,,America/Vancouver
08476,"Mereworth Sound, BC",BC,51.176,-127.409,Canada,CHS,"Village Cove, B.C., Village Cove, B.C.",America/Vancouver
08482,"Belize Inlet, BC",BC,51.122,-127.274,Canada,CHS,,America/Vancouver
08488,"Alison Sound, BC",BC,51.161,-126.982,Canada,CHS,,America/Vancouver
08525,"Port Renfrew, BC",BC,48.555,-124.421,Canada,CHS,,America/Vancouver
08545,"Bamfield, BC",BC,48.836,-125.136,Canada,CHS,,America/Vancouver
08556,"Mutine Point, BC",BC,48.942,-125.019,Canada,CHS,,America/Vancouver
08558,"Brooksby Point, BC",BC,48.982,-124.985,Canada,CHS,,America/Vancouver
08559,"Head of Uchucklesit, BC",BC,49.016667,-125.05,Canada,CHS,,America/Vancouver
08565,"Franklin River, BC",BC,49.108,-124.812,Canada,CHS,,America/Vancouver
08575,"Port Alberni, BC",BC,49.225621,-124.813613,Canada,CHS,,America/Vancouver
08585,"Effingham Bay, BC",BC,48.878,-125.313,Canada,CHS,,America/Vancouver
08588,"Stopper Islands, BC",BC,48.993,-125.346,Canada,CHS,,America/Vancouver
08595,"Ucluelet, BC",BC,48.947,-125.552,Canada,CHS,,America/Vancouver
08615,"Tofino, BC",BC,49.154,-125.913,Canada,CHS,"Clayoquot , CLAYOQUOT",America/Vancouver
08623,"Kennedy Cove, BC",BC,49.14,-125.671,Canada,CHS,,America/Vancouver
08626,"Warn Bay, BC",BC,49.238868,-125.745536,Canada,CHS,,America/Vancouver
08630,"Cypress Bay, BC",BC,49.261,-125.871,Canada,CHS,,America/Vancouver
08632,"Herbert Inlet, BC",BC,49.346,-125.984,Canada,CHS,,America/Vancouver
08634,"Sulphur Passage, BC",BC,49.404,-126.068,Canada,CHS,,America/Vancouver
08637,"Riley Cove, BC",BC,49.391,-126.225,Canada,CHS,,America/Vancouver
08645,"Saavedra Islands, BC",BC,49.622,-126.617,Canada,CHS,,America/Vancouver
08650,"Gold River, BC",BC,49.679,-126.126,Canada,CHS,,America/Vancouver
08664,"Ceepeecee, BC",BC,49.874,-126.716,Canada,CHS,,America/Vancouver
08665,"Esperanza, BC",BC,49.872,-126.744,Canada,CHS,,America/Vancouver
08670,"Zeballos, BC",BC,49.979,-126.846,Canada,CHS,,America/Vancouver
08710,"Kyuquot, BC",BC,50.026,-127.376,Canada,CHS,,America/Vancouver
08714,"Copp Island, BC",BC,50.045938,-127.190348,Canada,CHS,,America/Vancouver
08715,"Fair Harbour, BC",BC,50.068867,-127.138867,Canada,CHS,,America/Vancouver
08720,"Bunsby Islands, BC",BC,50.11756,-127.5096,Canada,CHS,,America/Vancouver
08735,"Winter Harbour, BC",BC,50.513,-128.029,Canada,CHS,,America/Vancouver
08736,"Hunt Islet, BC",BC,50.474,-128.03,Canada,CHS,,America/Vancouver
08750,"Port Alice, BC",BC,50.384,-127.455,Canada,CHS,,America/Vancouver
08751,"Port Alice South, BC",BC,50.41101,-127.48592,Canada,CHS,,America/Vancouver
08754,"Bergh Cove, BC",BC,50.537,-127.624,Canada,CHS,,America/Vancouver
08755,"Kwokwesta Creek, BC",BC,50.527,-127.569,Canada,CHS,,America/Vancouver
08756,"Makwazniht Island, BC",BC,50.556,-127.554,Canada,CHS,,America/Vancouver
08765,"Coal Harbour, BC",BC,50.599,-127.581,Canada,CHS,,America/Vancouver
08790,"Cape Scott, BC",BC,50.78,-128.43,Canada,CHS,,America/Vancouver
08805,"Egg Island, BC",BC,51.249,-127.836,Canada,CHS,,America/Vancouver
08810,"Leroy Bay, BC",BC,51.273,-127.664,Canada,CHS,,America/Vancouver
08812,"Boswell Inlet, BC",BC,51.372,-127.469,Canada,CHS,Security Bay,America/Vancouver
08814,"Smith Inlet, BC",BC,51.336,-127.188,Canada,CHS,,America/Vancouver
08830,"Draney Inlet, BC",BC,51.476,-127.551,Canada,CHS,,America/Vancouver
08840,"Wadhams, BC",BC,51.51,-127.524,Canada,CHS,,America/Vancouver
08860,"Addenbroke Island, BC",BC,51.605,-127.826,Canada,CHS,,America/Vancouver
08863,"Pruth Bay, BC",BC,51.654504,-128.129455,Canada,CHS,,America/Vancouver
08865,"Adams Harbour, BC",BC,51.683333,-128.1,Canada,CHS,,America/Vancouver
08866,"Starfish Island, BC",BC,51.686,-128.123,Canada,CHS,,America/Vancouver
08870,"Namu, BC",BC,51.86153,-127.8657,Canada,CHS,,America/Vancouver
08906,"Gosling Island, BC",BC,51.899,-128.442,Canada,CHS,,America/Vancouver
08909,"Goose Island, BC",BC,51.992,-128.413,Canada,CHS,,America/Vancouver
08912,"Spider Island, BC",BC,51.845,-128.231,Canada,CHS,,America/Vancouver
08917,"Stryker Island, BC",BC,52.093,-128.348,Canada,CHS,,America/Vancouver
08922,"Joassa Channel, BC",BC,52.192,-128.309,Canada,CHS,,America/Vancouver
08932,"Larso Bay, BC",BC,52.179,-126.862,Canada,CHS,,America/Vancouver
08937,"Bella Coola, BC",BC,52.374,-126.796,Canada,CHS,,America/Vancouver
08941,"Labouchere Channel East, BC",BC,52.3829,-127.20847,Canada,CHS,,America/Vancouver
08952,"Luke Passage, BC",BC,52.095,-127.853,Canada,CHS,,America/Vancouver
08958,"Forit Bay, BC",BC,52.174,-127.91,Canada,CHS,,America/Vancouver
08962,"Ocean Falls, BC",BC,52.352,-127.693,Canada,CHS,,America/Vancouver
08970,"Kimsquit Channel, BC",BC,52.814,-127.001,Canada,CHS,,America/Vancouver
08976,"Bella Bella, BC",BC,52.163,-128.143,Canada,CHS,,America/Vancouver
08978,"Kynumpt Harbour, BC",BC,52.208,-128.162,Canada,CHS,,America/Vancouver
08981,"Troup Passage, BC",BC,52.242,-128.039,Canada,CHS,,America/Vancouver
08996,"Gerald Point, BC",BC,52.438,-128.084,Canada,CHS,,America/Vancouver
08998,"Thompson Bay, BC",BC,52.16,-128.358,Canada,CHS,,America/Vancouver
09005,"Port Blackney, BC",BC,52.312,-128.351,Canada,CHS,,America/Vancouver
09010,"Tom Bay, BC",BC,52.402,-128.264,Canada,CHS,,America/Vancouver
09020,"Griffin Passage, BC",BC,52.77,-128.346,Canada,CHS,,America/Vancouver
09035,"Klemtu, BC",BC,52.594,-128.521,Canada,CHS,,America/Vancouver
09051,"Cann Inlet, BC",BC,52.547181,-128.695281,Canada,CHS,,America/Vancouver
09052,"Marvin Island, BC",BC,52.529639,-128.73885,Canada,CHS,,America/Vancouver
09053,"Butedale, BC",BC,53.16,-128.694,Canada,CHS,,America/Vancouver
09056,"Higgins Passage, BC",BC,52.483,-128.762,Canada,CHS,,America/Vancouver
09058,"Price Island, BC",BC,52.278,-128.675,Canada,CHS,,America/Vancouver
09060,"Meyers Narrows, BC",BC,52.604,-128.617,Canada,CHS,,America/Vancouver
09063,"Milne Island, BC",BC,52.609,-128.769,Canada,CHS,,America/Vancouver
09067,"Smithers Island, BC",BC,52.758,-129.073,Canada,CHS,,America/Vancouver
09077,"McKenney Isl., BC",BC,52.65,-129.472,Canada,CHS,,America/Vancouver
09078,"Moore Islands, BC",BC,52.673,-129.408,Canada,CHS,,America/Vancouver
09080,"Borrowman Bay, BC",BC,52.737,-129.281,Canada,CHS,,America/Vancouver
09082,"Beauchemin Channel, BC",BC,52.77758,-129.303048,Canada,CHS,,America/Vancouver
09105,"Gillen Harbour, BC",BC,52.964,-129.606,Canada,CHS,,America/Vancouver
09115,"Barnard Harbour, BC",BC,53.074,-129.117,Canada,CHS,,America/Vancouver
09130,"Hartley Bay, BC",BC,53.424213,-129.251877,Canada,CHS,,America/Vancouver
09140,"Kitimat, BC",BC,53.989,-128.696,Canada,CHS,,America/Vancouver
09150,"Kemano Bay, BC",BC,53.478,-128.124,Canada,CHS,,America/Vancouver
09163,"Oswald Bay, BC",BC,53.012917,-129.664639,Canada,CHS,,America/Vancouver
09165,"Block Islands, BC",BC,53.157,-129.741,Canada,CHS,,America/Vancouver
09180,"Patterson Inlet, BC",BC,53.4383,-129.8442,Canada,CHS,,America/Vancouver
09195,"Lowe Inlet, BC",BC,53.55,-129.583333,Canada,CHS,,America/Vancouver
09220,"Clear Passage, BC",BC,53.551,-129.964,Canada,CHS,,America/Vancouver
09227,"Bonilla Island, BC",BC,53.493806,-130.636972,Canada,CHS,,America/Vancouver
09230,"Griffith Harbour, BC",BC,53.599,-130.543,Canada,CHS,,America/Vancouver
09232,"Larsen Island, BC",BC,53.619,-130.574,Canada,CHS,,America/Vancouver
09242,"Kitkatla, BC",BC,53.803,-130.357,Canada,CHS,,America/Vancouver
09250,"Seabreeze Point, BC",BC,53.987,-130.182,Canada,CHS,,America/Vancouver
09260,"Claxton, BC",BC,54.079,-130.089,Canada,CHS,,America/Vancouver
09266,"Haysport, BC",BC,54.178,-130.009,Canada,CHS,,America/Vancouver
09275,"Khyex River, BC",BC,54.223,-129.8,Canada,CHS,,America/Vancouver
09285,"Kwinitsa River, BC",BC,54.216667,-129.583333,Canada,CHS,,America/Vancouver
09305,"Welcome Harbour, BC",BC,54.016667,-130.616667,Canada,CHS,,America/Vancouver
09306,"Refuge Bay, BC",BC,54.053,-130.541,Canada,CHS,,America/Vancouver
09309,"Humpback Bay, BC",BC,54.087,-130.395,Canada,CHS,,America/Vancouver
09310,"Hunt Inlet, BC",BC,54.068,-130.446,Canada,CHS,,America/Vancouver
09312,"Lawyer Islands, BC",BC,54.105,-130.334,Canada,CHS,,America/Vancouver
09315,"Qlawdzeet Anchorage, BC",BC,54.208,-130.768,Canada,CHS,,America/Vancouver
09325,"Moffatt Islands, BC",BC,54.446,-130.726,Canada,CHS,,America/Vancouver
09329,"Hudson Bay Passage, BC",BC,54.457,-130.848,Canada,CHS,,America/Vancouver
09333,"Brundige Inlet, BC",BC,54.613,-130.854,Canada,CHS,,America/Vancouver
09338,"Aero Trading, BC",BC,54.212997,-130.288383,Canada,CHS,Aero Trading,America/Vancouver
09339,"Pembina Terminal, BC",BC,54.236287,-130.303479,Canada,CHS,,America/Vancouver
09340,"Inverness, BC",BC,54.194,-130.2249,Canada,CHS,,America/Vancouver
09341,"Porpoise Channel East, BC",BC,54.21515,-130.28906,Canada,CHS,,America/Vancouver
09342,"Port Edward, BC",BC,54.229,-130.296,Canada,CHS,,America/Vancouver
09343,"Wainwright Basin, BC",BC,54.256216,-130.265239,Canada,CHS,,America/Vancouver
09344,"Morse Basin, BC",BC,54.258319,-130.237624,Canada,CHS,,America/Vancouver
09345,"Prince Rupert Grain, BC",BC,54.232778,-130.335875,Canada,CHS,,America/Vancouver
09346,"Prince Rupert RoRo, BC",BC,54.234885,-130.335097,Canada,CHS,,America/Vancouver
09348,"Fairview Terminal, BC",BC,54.290263,-130.359937,Canada,CHS,,America/Vancouver
09350,"Casey Cove, BC",BC,54.279,-130.376,Canada,CHS,,America/Vancouver
09354,"Prince Rupert, BC",BC,54.317,-130.324,Canada,CHS,,America/Vancouver
09360,"Seal Cove, BC",BC,54.3311,-130.2796,Canada,CHS,,America/Vancouver
09390,"Lax Kw'alaams, BC",BC,54.56,-130.431,Canada,CHS,Port Simpson,America/Vancouver
09406,"Trail Bay, BC",BC,54.583,-130.357,Canada,CHS,,America/Vancouver
09414,"Kumeon Bay, BC",BC,54.713,-130.24,Canada,CHS,,America/Vancouver
09418,"Ranger Islet, BC",BC,54.837,-130.175,Canada,CHS,,America/Vancouver
09422,"Gingolx, BC",BC,54.999,-129.978,Canada,CHS,Kincolith,America/Vancouver
09425,"Mill Bay, BC",BC,54.994,-129.891,Canada,CHS,,America/Vancouver
09435,"Salmon Cove, BC",BC,55.264,-129.846,Canada,CHS,,America/Vancouver
09443,"Granby Bay, BC",BC,55.416,-129.818,Canada,CHS,,America/Vancouver
09448,"Alice Arm, BC",BC,55.47,-129.496,Canada,CHS,,America/Vancouver
09475,"Stewart, BC",BC,55.9166,-130.01,Canada,CHS,,America/Vancouver
09502,"Cape St. James, BC",BC,51.938,-131.015,Canada,CHS,,America/Vancouver
09511,"Houston Stewart Channel West, BC",BC,52.083333,-131.116667,Canada,CHS,Houston Stewart,America/Vancouver
09512,"Gordon Islands, BC",BC,52.095,-131.141,Canada,CHS,,America/Vancouver
09570,"Hunger Harbour, BC",BC,52.766,-132.047,Canada,CHS,,America/Vancouver
09581,"Mudge Inlet, BC",BC,52.9619,-132.1218,Canada,CHS,,America/Vancouver
09582,"Peel Inlet, BC",BC,52.98039,-132.10108,Canada,CHS,,America/Vancouver
09583,"Leopold Island, BC",BC,52.98692,-132.17061,Canada,CHS,,America/Vancouver
09585,"Security Cove, BC",BC,53.05647,-132.29061,Canada,CHS,,America/Vancouver
09605,"Armentieres Channel, BC",BC,53.115,-132.389,Canada,CHS,,America/Vancouver
09625,"Trounce Inlet, BC",BC,53.148,-132.322,Canada,CHS,,America/Vancouver
09627,"Trounce Inlet North, BC",BC,53.15835,-132.32274,Canada,CHS,,America/Vancouver
09635,"Dawson Harbour, BC",BC,53.166667,-132.466667,Canada,CHS,,America/Vancouver
09650,"Shields Bay, BC",BC,53.313,-132.417,Canada,CHS,,America/Vancouver
09667,"Nesto Inlet, BC",BC,53.55,-132.916667,Canada,CHS,,America/Vancouver
09671,"Port Louis, BC",BC,53.685,-132.961,Canada,CHS,,America/Vancouver
09708,"Heater Harbour, BC",BC,52.116667,-131.033333,Canada,CHS,,America/Vancouver
09710,"High Island, BC",BC,52.124,-131.011,Canada,CHS,,America/Vancouver
09713,"Rose Harbour, BC",BC,52.1552,-131.0909,Canada,CHS,,America/Vancouver
09717,"Carpenter Bay, BC",BC,52.24,-131.156,Canada,CHS,,America/Vancouver
09724,"Copper Islands, BC",BC,52.36,-131.181,Canada,CHS,,America/Vancouver
09746,"Ramsay Island, BC",BC,52.583762,-131.378091,Canada,CHS,,America/Vancouver
09753,"Sedgwick Bay, BC",BC,52.636,-131.583,Canada,CHS,,America/Vancouver
09765,"Atli Inlet, BC",BC,52.714,-131.577,Canada,CHS,,America/Vancouver
09775,"Pacofi Bay, BC",BC,52.832,-131.883,Canada,CHS,,America/Vancouver
09781,"Louise Island, BC",BC,52.94128,-131.89934,Canada,CHS,,America/Vancouver
09790,"McCoy Cove, BC",BC,53.041,-131.664,Canada,CHS,,America/Vancouver
09795,"Sandspit Marina, BC",BC,53.237626,-131.863064,Canada,CHS,,America/Vancouver
09808,"Shingle Bay, BC",BC,53.254,-131.822,Canada,CHS,,America/Vancouver
09850,"Daajing Giids, BC",BC,53.252,-132.072,Canada,CHS,Queen Charlotte City,America/Vancouver
09860,"Tlell, BC",BC,53.5517,-131.9078,Canada,CHS,,America/Vancouver
09881,"Cape Ball, BC",BC,53.718333,-131.735,Canada,CHS,,America/Vancouver
09910,"Masset, BC",BC,54.01,-132.149,Canada,CHS,,America/Vancouver
09920,"Port Clements, BC",BC,53.6893,-132.184,Canada,CHS,,America/Vancouver
09927,"Juskatla Inlet, BC",BC,53.628,-132.319,Canada,CHS,,America/Vancouver
09930,"Dinan Bay, BC",BC,53.694094,-132.606175,Canada,CHS,,America/Vancouver
09940,"Wiah Point, BC",BC,54.112,-132.31,Canada,CHS,,America/Vancouver
09958,"Henslung Cove, BC",BC,54.191,-133.002,Canada,CHS,"Parry Passage, B.C., Parry Passage, B.C.",America/Vancouver
09961,"Egeria Bay, BC",BC,54.216667,-132.966667,Canada,CHS,"Cohoe Pt., Egeria Bay",America/Vancouver
09963,"McPherson Point, BC",BC,54.247,-132.98,Canada,CHS,,America/Vancouver
09964,"Langara Point, BC",BC,54.256,-133.045,Canada,CHS,,America/Vancouver
